districtid,timeid,dose1,dose2
MH_Aurangabad,2,43101.0,10055.0
MH_Aurangabad,3,229962.0,14025.0
MH_Aurangabad,4,132918.0,93352.0
MH_Aurangabad,5,100427.0,15990.0
MH_Aurangabad,6,261140.0,87243.0
MH_Aurangabad,7,212788.0,112534.0
MH_Beed,1,8640.0,66.0
MH_Beed,2,25128.0,4844.0
MH_Beed,3,105944.0,12188.0
MH_Beed,4,110664.0,51035.0
MH_Beed,5,89244.0,23297.0
MH_Beed,6,159552.0,37394.0
MH_Beed,7,111913.0,61788.0
MH_Bhandara,1,7848.0,204.0
MH_Bhandara,2,21173.0,6070.0
MH_Bhandara,3,126486.0,12877.0
MH_Bhandara,4,54535.0,39369.0
MH_Bhandara,5,17142.0,28473.0
MH_Bhandara,6,129443.0,30669.0
MH_Bhandara,7,109690.0,36089.0
MH_Buldhana,1,9516.0,103.0
MH_Buldhana,2,18733.0,5610.0
MH_Buldhana,3,146458.0,10287.0
MH_Buldhana,4,113812.0,59372.0
MH_Buldhana,5,91682.0,32051.0
MH_Buldhana,6,143975.0,50560.0
MH_Buldhana,7,134270.0,71368.0
MH_Chandrapur,1,15885.0,154.0
MH_Chandrapur,2,18654.0,9795.0
MH_Chandrapur,3,121649.0,8191.0
MH_Chandrapur,4,87808.0,40946.0
MH_Chandrapur,5,100092.0,18648.0
MH_Chandrapur,6,110677.0,33325.0
MH_Chandrapur,7,126939.0,57976.0
MH_Dhule,1,9409.0,129.0
MH_Dhule,2,15768.0,4586.0
MH_Dhule,3,93597.0,7236.0
MH_Dhule,4,92172.0,36584.0
MH_Dhule,5,75332.0,31706.0
MH_Dhule,6,154907.0,36405.0
MH_Dhule,7,93105.0,52456.0
MH_Gadchiroli,1,9107.0,50.0
MH_Gadchiroli,2,8606.0,4451.0
MH_Gadchiroli,3,35999.0,6277.0
MH_Gadchiroli,4,49094.0,13729.0
MH_Gadchiroli,5,45870.0,15731.0
MH_Gadchiroli,6,104522.0,8461.0
MH_Gadchiroli,7,33802.0,20656.0
MH_Gondia,1,7959.0,116.0
MH_Gondia,2,20293.0,4654.0
MH_Gondia,3,84844.0,7313.0
MH_Gondia,4,53526.0,25045.0
MH_Gondia,5,98745.0,39019.0
MH_Gondia,6,174910.0,27124.0
MH_Gondia,7,116094.0,40828.0
MH_Hingoli,1,4887.0,58.0
MH_Hingoli,2,11207.0,2896.0
MH_Hingoli,3,30248.0,3660.0
MH_Hingoli,4,41546.0,17941.0
MH_Hingoli,5,33971.0,7119.0
MH_Hingoli,6,80196.0,10316.0
MH_Hingoli,7,42628.0,17159.0
MH_Jalgaon,1,14174.0,164.0
MH_Jalgaon,2,36651.0,8601.0
MH_Jalgaon,3,144437.0,14152.0
MH_Jalgaon,4,166637.0,86063.0
MH_Jalgaon,5,140989.0,30415.0
MH_Jalgaon,6,188362.0,48822.0
MH_Jalgaon,7,140617.0,83577.0
MH_Jalna,1,9594.0,59.0
MH_Jalna,2,18957.0,5806.0
MH_Jalna,3,80255.0,8811.0
MH_Jalna,4,112868.0,31874.0
MH_Jalna,5,70142.0,21370.0
MH_Jalna,6,153840.0,28134.0
MH_Jalna,7,78448.0,61802.0
MH_Kolhapur,1,22085.0,60.0
MH_Kolhapur,2,62970.0,12384.0
MH_Kolhapur,3,542366.0,30660.0
MH_Kolhapur,4,290153.0,171850.0
MH_Kolhapur,5,93576.0,25831.0
MH_Kolhapur,6,92426.0,199842.0
MH_Kolhapur,7,178263.0,259402.0
MH_Latur,1,10239.0,103.0
MH_Latur,2,24022.0,6432.0
MH_Latur,3,128371.0,9112.0
MH_Latur,4,102484.0,50799.0
MH_Latur,5,84473.0,28082.0
MH_Latur,6,157414.0,42125.0
MH_Latur,7,108153.0,66387.0
MH_Mumbai,1,120076.0,46.0
MH_Mumbai,2,214590.0,77364.0
MH_Mumbai,3,1265252.0,139520.0
MH_Mumbai,4,553860.0,513350.0
MH_Mumbai,5,1312737.0,104197.0
MH_Mumbai,6,1541832.0,598545.0
MH_Mumbai,7,1166276.0,642532.0
MH_Nagpur,1,29629.0,399.0
MH_Nagpur,2,100128.0,19504.0
MH_Nagpur,3,568201.0,31786.0
MH_Nagpur,4,232492.0,195133.0
MH_Nagpur,5,139002.0,49222.0
MH_Nagpur,6,436098.0,185630.0
MH_Nagpur,7,467189.0,216877.0
MH_Nanded,1,9727.0,118.0
MH_Nanded,2,25286.0,5803.0
MH_Nanded,3,180399.0,9474.0
MH_Nanded,4,115126.0,47020.0
MH_Nanded,5,32795.0,39762.0
MH_Nanded,6,187876.0,50278.0
MH_Nanded,7,125081.0,72863.0
MH_Nandurbar,1,8981.0,172.0
MH_Nandurbar,2,12216.0,5891.0
MH_Nandurbar,3,47054.0,9773.0
MH_Nandurbar,4,91974.0,26074.0
MH_Nandurbar,5,108090.0,13571.0
MH_Nandurbar,6,112938.0,14405.0
MH_Nandurbar,7,46083.0,38624.0
MH_Nashik,1,30505.0,161.0
MH_Nashik,2,75096.0,17708.0
MH_Nashik,3,331296.0,32543.0
MH_Nashik,4,259064.0,144490.0
MH_Nashik,5,184059.0,40072.0
MH_Nashik,6,376521.0,121708.0
MH_Nashik,7,297630.0,191589.0
MH_Osmanabad,1,6796.0,135.0
MH_Osmanabad,2,12068.0,4505.0
MH_Osmanabad,3,74129.0,6825.0
MH_Osmanabad,4,67721.0,25121.0
MH_Osmanabad,5,86537.0,18193.0
MH_Osmanabad,6,84228.0,24399.0
MH_Osmanabad,7,40629.0,45998.0
MH_Palghar,1,18494.0,86.0
MH_Palghar,2,25514.0,10813.0
MH_Palghar,3,86754.0,9522.0
MH_Palghar,4,123438.0,45443.0
MH_Palghar,5,108681.0,15615.0
MH_Palghar,6,128885.0,40888.0
MH_Palghar,7,110759.0,94120.0
MH_Parbhani,1,5971.0,83.0
MH_Parbhani,2,17514.0,3116.0
MH_Parbhani,3,75791.0,5016.0
MH_Parbhani,4,91736.0,31385.0
MH_Parbhani,5,49337.0,21445.0
MH_Parbhani,6,139619.0,32745.0
MH_Parbhani,7,69685.0,53875.0
MH_Pune,1,63546.0,488.0
MH_Pune,2,145065.0,36441.0
MH_Pune,3,1245981.0,85780.0
MH_Pune,4,613702.0,416252.0
MH_Pune,5,746083.0,98996.0
MH_Pune,6,1369667.0,554467.0
MH_Pune,7,913974.0,580458.0
MH_Raigad,1,10716.0,127.0
MH_Raigad,2,23511.0,5859.0
MH_Raigad,3,117573.0,10950.0
MH_Raigad,4,125587.0,54298.0
MH_Raigad,5,187708.0,17733.0
MH_Raigad,6,150399.0,50178.0
MH_Raigad,7,138139.0,106721.0
MH_Ratnagiri,1,9936.0,133.0
MH_Ratnagiri,2,15901.0,6789.0
MH_Ratnagiri,3,61859.0,6859.0
MH_Ratnagiri,4,91817.0,34638.0
MH_Ratnagiri,5,91871.0,25047.0
MH_Ratnagiri,6,92873.0,21660.0
MH_Ratnagiri,7,54897.0,40923.0
MH_Sangli,1,17421.0,175.0
MH_Sangli,2,31844.0,10751.0
MH_Sangli,3,288458.0,13147.0
MH_Sangli,4,221717.0,88447.0
MH_Sangli,5,84934.0,19586.0
MH_Sangli,6,138863.0,100336.0
MH_Sangli,7,238680.0,196814.0
MH_Satara,1,26276.0,162.0
MH_Satara,2,35843.0,15382.0
MH_Satara,3,279483.0,25349.0
MH_Satara,4,246828.0,64939.0
MH_Satara,5,100089.0,26362.0
MH_Satara,6,141571.0,102927.0
MH_Satara,7,196473.0,205533.0
MH_Sindhudurg,1,6208.0,43.0
MH_Sindhudurg,2,11675.0,3926.0
MH_Sindhudurg,3,41565.0,4964.0
MH_Sindhudurg,4,75413.0,25808.0
MH_Sindhudurg,5,51876.0,16895.0
MH_Sindhudurg,6,61753.0,15845.0
MH_Sindhudurg,7,43841.0,39989.0
MH_Solapur,1,26121.0,139.0
MH_Solapur,2,31094.0,12931.0
MH_Solapur,3,154862.0,17611.0
MH_Solapur,4,156873.0,67199.0
MH_Solapur,5,153426.0,20190.0
MH_Solapur,6,114788.0,61969.0
MH_Solapur,7,187620.0,121310.0
MH_Thane,1,66251.0,323.0
MH_Thane,2,99568.0,39422.0
MH_Thane,3,547840.0,54054.0
MH_Thane,4,458771.0,247697.0
MH_Thane,5,429439.0,56880.0
MH_Thane,6,708576.0,252027.0
MH_Thane,7,588288.0,414068.0
MH_Wardha,1,14433.0,171.0
MH_Wardha,2,14997.0,9048.0
MH_Wardha,3,111706.0,9232.0
MH_Wardha,4,63601.0,29853.0
MH_Wardha,5,48325.0,16246.0
MH_Wardha,6,85973.0,23016.0
MH_Wardha,7,105173.0,56391.0
MH_Washim,1,5344.0,60.0
MH_Washim,2,12046.0,2859.0
MH_Washim,3,83185.0,5942.0
MH_Washim,4,55596.0,26786.0
MH_Washim,5,55641.0,34264.0
MH_Washim,6,112597.0,29377.0
MH_Washim,7,63583.0,43168.0
MH_Yavatmal,1,11698.0,91.0
MH_Yavatmal,2,21733.0,6052.0
MH_Yavatmal,3,121935.0,10481.0
MH_Yavatmal,4,125034.0,45909.0
MH_Yavatmal,5,107215.0,32169.0
MH_Yavatmal,6,161704.0,40684.0
MH_Yavatmal,7,121305.0,81167.0
ML_East Khasi Hills,1,4241.0,65.0
ML_East Khasi Hills,2,15178.0,3163.0
ML_East Khasi Hills,3,18805.0,12529.0
ML_East Khasi Hills,4,57585.0,8696.0
ML_East Khasi Hills,5,45624.0,143.0
ML_East Khasi Hills,6,105814.0,14812.0
ML_East Khasi Hills,7,40268.0,46555.0
ML_North Garo Hills,1,917.0,0.0
ML_North Garo Hills,2,1602.0,479.0
ML_North Garo Hills,3,2683.0,1386.0
ML_North Garo Hills,4,7975.0,1765.0
ML_North Garo Hills,5,2169.0,15.0
ML_North Garo Hills,6,12549.0,1440.0
ML_North Garo Hills,7,23691.0,6058.0
ML_Ribhoi,1,554.0,9.0
ML_Ribhoi,2,2580.0,329.0
ML_Ribhoi,3,2601.0,2183.0
ML_Ribhoi,4,17627.0,1743.0
ML_Ribhoi,5,13039.0,46.0
ML_Ribhoi,6,25749.0,1403.0
ML_Ribhoi,7,17441.0,11571.0
ML_South Garo Hills,1,698.0,0.0
ML_South Garo Hills,2,1501.0,312.0
ML_South Garo Hills,3,2594.0,1838.0
ML_South Garo Hills,4,7467.0,1457.0
ML_South Garo Hills,5,3882.0,30.0
ML_South Garo Hills,6,6189.0,470.0
ML_South Garo Hills,7,9107.0,5209.0
ML_South West Garo Hills,1,953.0,74.0
ML_South West Garo Hills,2,1592.0,758.0
ML_South West Garo Hills,3,4707.0,1246.0
ML_South West Garo Hills,4,13371.0,2279.0
ML_South West Garo Hills,5,5252.0,58.0
ML_South West Garo Hills,6,21621.0,1643.0
ML_South West Garo Hills,7,15407.0,9195.0
ML_South West Khasi Hills,1,329.0,0.0
ML_South West Khasi Hills,2,721.0,199.0
ML_South West Khasi Hills,3,1196.0,699.0
ML_South West Khasi Hills,4,5381.0,449.0
ML_South West Khasi Hills,5,9275.0,13.0
ML_South West Khasi Hills,6,6349.0,644.0
ML_South West Khasi Hills,7,7269.0,4380.0
ML_West Garo Hills,1,3687.0,66.0
ML_West Garo Hills,2,12330.0,2530.0
ML_West Garo Hills,3,12595.0,8096.0
ML_West Garo Hills,4,35224.0,7897.0
ML_West Garo Hills,5,13789.0,241.0
ML_West Garo Hills,6,72855.0,5174.0
ML_West Garo Hills,7,41990.0,25140.0
ML_West Jaintia Hills,1,1468.0,23.0
ML_West Jaintia Hills,2,1919.0,1162.0
ML_West Jaintia Hills,3,4862.0,1814.0
ML_West Jaintia Hills,4,20492.0,2125.0
ML_West Jaintia Hills,5,6827.0,20.0
ML_West Jaintia Hills,6,21276.0,2531.0
ML_West Jaintia Hills,7,19457.0,13778.0
ML_West Khasi Hills,1,827.0,14.0
ML_West Khasi Hills,2,2600.0,660.0
ML_West Khasi Hills,3,4045.0,2351.0
ML_West Khasi Hills,4,22581.0,2850.0
ML_West Khasi Hills,5,11157.0,216.0
ML_West Khasi Hills,6,11136.0,1354.0
ML_West Khasi Hills,7,15045.0,14853.0
MN_Churachandpur,1,2321.0,41.0
MN_Churachandpur,2,5137.0,589.0
MN_Churachandpur,3,2566.0,4189.0
MN_Churachandpur,4,17135.0,1789.0
MN_Churachandpur,5,17881.0,135.0
MN_Churachandpur,6,24814.0,2761.0
MN_Churachandpur,7,28821.0,14453.0
MN_Imphal East,1,3956.0,0.0
MN_Imphal East,2,6179.0,1765.0
MN_Imphal East,3,7369.0,6490.0
MN_Imphal East,4,56287.0,5413.0
MN_Imphal East,5,30719.0,775.0
MN_Imphal East,6,78109.0,4499.0
MN_Imphal East,7,56330.0,41882.0
MN_Imphal West,1,7214.0,181.0
MN_Imphal West,2,9158.0,3875.0
MN_Imphal West,3,7762.0,6827.0
MN_Imphal West,4,49004.0,5217.0
MN_Imphal West,5,51301.0,429.0
MN_Imphal West,6,95397.0,5355.0
MN_Imphal West,7,73339.0,47584.0
MN_Jiribam,1,469.0,0.0
MN_Jiribam,2,815.0,10.0
MN_Jiribam,3,1053.0,1213.0
MN_Jiribam,4,1727.0,464.0
MN_Jiribam,5,3361.0,33.0
MN_Jiribam,6,9518.0,248.0
MN_Jiribam,7,8203.0,1809.0
MN_Kakching,1,625.0,0.0
MN_Kakching,2,1978.0,194.0
MN_Kakching,3,896.0,1761.0
MN_Kakching,4,12168.0,734.0
MN_Kakching,5,12234.0,80.0
MN_Kakching,6,26891.0,1398.0
MN_Kakching,7,22090.0,11040.0
MN_Kamjong,1,208.0,0.0
MN_Kamjong,2,428.0,66.0
MN_Kamjong,3,525.0,226.0
MN_Kamjong,4,1052.0,259.0
MN_Kamjong,5,1837.0,12.0
MN_Kamjong,6,2595.0,122.0
MN_Kamjong,7,2995.0,1024.0
MN_Kangpokpi,1,691.0,0.0
MN_Kangpokpi,2,1438.0,56.0
MN_Kangpokpi,3,1138.0,1158.0
MN_Kangpokpi,4,4950.0,971.0
MN_Kangpokpi,5,4498.0,94.0
MN_Kangpokpi,6,11958.0,1556.0
MN_Kangpokpi,7,11485.0,3232.0
MN_Noney,1,414.0,0.0
MN_Noney,2,1840.0,215.0
MN_Noney,3,1215.0,808.0
MN_Noney,4,1671.0,1026.0
MN_Noney,5,2417.0,9.0
MN_Noney,6,3932.0,926.0
MN_Noney,7,4941.0,1511.0
MN_Pherzawl,1,418.0,0.0
MN_Pherzawl,2,262.0,121.0
MN_Pherzawl,3,628.0,289.0
MN_Pherzawl,4,1596.0,292.0
MN_Pherzawl,5,2720.0,29.0
MN_Pherzawl,6,2292.0,690.0
MN_Pherzawl,7,2659.0,1811.0
MN_Senapati,1,577.0,0.0
MN_Senapati,2,2358.0,213.0
MN_Senapati,3,1168.0,1614.0
MN_Senapati,4,2014.0,741.0
MN_Senapati,5,4330.0,33.0
MN_Senapati,6,8830.0,481.0
MN_Senapati,7,6821.0,1876.0
MN_Tamenglong,1,550.0,0.0
MN_Tamenglong,2,2091.0,207.0
MN_Tamenglong,3,842.0,1085.0
MN_Tamenglong,4,3071.0,778.0
MN_Tamenglong,5,2226.0,9.0
MN_Tamenglong,6,5031.0,466.0
MN_Tamenglong,7,5709.0,2557.0
MN_Tengnoupal,1,438.0,0.0
MN_Tengnoupal,2,2121.0,98.0
MN_Tengnoupal,3,1179.0,1821.0
MN_Tengnoupal,4,2139.0,811.0
MN_Tengnoupal,5,3013.0,41.0
MN_Tengnoupal,6,7903.0,439.0
MN_Tengnoupal,7,6576.0,1863.0
MN_Thoubal,1,3685.0,62.0
MN_Thoubal,2,3080.0,1187.0
MN_Thoubal,3,1517.0,3594.0
MN_Thoubal,4,25297.0,969.0
MN_Thoubal,5,16108.0,127.0
MN_Thoubal,6,57248.0,1758.0
MN_Thoubal,7,30572.0,19205.0
MN_Ukhrul,1,459.0,0.0
MN_Ukhrul,2,2116.0,322.0
MN_Ukhrul,3,935.0,851.0
MN_Ukhrul,4,3027.0,1017.0
MN_Ukhrul,5,3870.0,51.0
MN_Ukhrul,6,4117.0,439.0
MN_Ukhrul,7,4439.0,3027.0
MP_Anuppur,1,3909.0,0.0
MP_Anuppur,2,2462.0,2566.0
MP_Anuppur,3,43261.0,1854.0
MP_Anuppur,4,12807.0,4364.0
MP_Anuppur,5,31026.0,2067.0
MP_Anuppur,6,77313.0,13837.0
MP_Anuppur,7,131631.0,19162.0
MP_Ashoknagar,1,5274.0,0.0
MP_Ashoknagar,2,4595.0,3533.0
MP_Ashoknagar,3,49062.0,2750.0
MP_Ashoknagar,4,20742.0,8551.0
MP_Ashoknagar,5,37255.0,2337.0
MP_Ashoknagar,6,73494.0,16174.0
MP_Ashoknagar,7,143340.0,21128.0
MP_Balaghat,1,13514.0,0.0
MP_Balaghat,2,10774.0,8586.0
MP_Balaghat,3,130967.0,9232.0
MP_Balaghat,4,15917.0,19489.0
MP_Balaghat,5,97709.0,4928.0
MP_Balaghat,6,158418.0,38979.0
MP_Balaghat,7,253340.0,36460.0
MP_Barwani,1,8879.0,0.0
MP_Barwani,2,5881.0,5454.0
MP_Barwani,3,42750.0,5489.0
MP_Barwani,4,10025.0,10022.0
MP_Barwani,5,61561.0,2192.0
MP_Barwani,6,125820.0,19397.0
MP_Barwani,7,205645.0,20631.0
MP_Betul,1,10355.0,0.0
MP_Betul,2,10138.0,6241.0
MP_Betul,3,113715.0,7541.0
MP_Betul,4,22202.0,19184.0
MP_Betul,5,61212.0,6595.0
MP_Betul,6,168350.0,31602.0
MP_Betul,7,284788.0,62803.0
MP_Bhind,1,10918.0,0.0
MP_Bhind,2,9323.0,5029.0
MP_Bhind,3,88363.0,7039.0
MP_Bhind,4,25918.0,11809.0
MP_Bhind,5,72154.0,5863.0
MP_Bhind,6,142759.0,26097.0
MP_Bhind,7,257624.0,38333.0
MP_Bhopal,1,43954.0,0.0
MP_Bhopal,2,38224.0,23134.0
MP_Bhopal,3,310823.0,28850.0
MP_Bhopal,4,79468.0,84709.0
MP_Bhopal,5,462897.0,32282.0
MP_Bhopal,6,438586.0,155943.0
MP_Bhopal,7,246136.0,142109.0
MP_Burhanpur,1,4671.0,0.0
MP_Burhanpur,2,3324.0,3115.0
MP_Burhanpur,3,52480.0,3788.0
MP_Burhanpur,4,21332.0,15811.0
MP_Burhanpur,5,48784.0,4889.0
MP_Burhanpur,6,86341.0,22910.0
MP_Burhanpur,7,113109.0,30988.0
MP_Chhatarpur,1,11960.0,0.0
MP_Chhatarpur,2,6275.0,7424.0
MP_Chhatarpur,3,98851.0,3502.0
MP_Chhatarpur,4,31807.0,11249.0
MP_Chhatarpur,5,64508.0,7657.0
MP_Chhatarpur,6,146869.0,28373.0
MP_Chhatarpur,7,280315.0,38910.0
MP_Chhindwara,1,16041.0,0.0
MP_Chhindwara,2,12685.0,9261.0
MP_Chhindwara,3,124356.0,8586.0
MP_Chhindwara,4,19100.0,32344.0
MP_Chhindwara,5,93305.0,8950.0
MP_Chhindwara,6,174051.0,48908.0
MP_Chhindwara,7,385035.0,47628.0
MP_Damoh,1,8762.0,0.0
MP_Damoh,2,6474.0,5046.0
MP_Damoh,3,58895.0,4563.0
MP_Damoh,4,14474.0,9364.0
MP_Damoh,5,46449.0,2754.0
MP_Damoh,6,108137.0,15634.0
MP_Damoh,7,281969.0,34020.0
MP_Datia,1,6932.0,0.0
MP_Datia,2,6466.0,3485.0
MP_Datia,3,48118.0,6714.0
MP_Datia,4,17201.0,9140.0
MP_Datia,5,43707.0,3089.0
MP_Datia,6,84045.0,17798.0
MP_Datia,7,146446.0,19493.0
MP_Dewas,1,10668.0,0.0
MP_Dewas,2,8391.0,6876.0
MP_Dewas,3,104861.0,7625.0
MP_Dewas,4,16422.0,20253.0
MP_Dewas,5,104714.0,5756.0
MP_Dewas,6,212523.0,38514.0
MP_Dewas,7,226086.0,39965.0
MP_Dhar,1,15700.0,0.0
MP_Dhar,2,19154.0,10058.0
MP_Dhar,3,99376.0,8704.0
MP_Dhar,4,23546.0,23058.0
MP_Dhar,5,123262.0,5322.0
MP_Dhar,6,213887.0,45160.0
MP_Dhar,7,292122.0,41641.0
MP_Dindori,1,8197.0,1.0
MP_Dindori,2,4493.0,6432.0
MP_Dindori,3,43551.0,1345.0
MP_Dindori,4,7272.0,2994.0
MP_Dindori,5,31669.0,1531.0
MP_Dindori,6,79181.0,12867.0
MP_Dindori,7,135416.0,19176.0
MP_Guna,1,7112.0,0.0
MP_Guna,2,10350.0,4252.0
MP_Guna,3,76785.0,5556.0
MP_Guna,4,19175.0,13897.0
MP_Guna,5,54773.0,5117.0
MP_Guna,6,110023.0,22239.0
MP_Guna,7,209778.0,23539.0
MP_Gwalior,1,19401.0,0.0
MP_Gwalior,2,20399.0,11630.0
MP_Gwalior,3,190907.0,15231.0
MP_Gwalior,4,67177.0,41824.0
MP_Gwalior,5,236697.0,18431.0
MP_Gwalior,6,235550.0,78150.0
MP_Gwalior,7,257856.0,88951.0
MP_Harda,1,3596.0,0.0
MP_Harda,2,3005.0,1766.0
MP_Harda,3,33967.0,2104.0
MP_Harda,4,8753.0,5294.0
MP_Harda,5,30067.0,1782.0
MP_Harda,6,63670.0,16252.0
MP_Harda,7,197972.0,28518.0
MP_Hoshangabad,1,10176.0,0.0
MP_Hoshangabad,2,8777.0,6611.0
MP_Hoshangabad,3,83377.0,4225.0
MP_Hoshangabad,4,16896.0,16228.0
MP_Hoshangabad,5,73312.0,5055.0
MP_Hoshangabad,6,114891.0,38113.0
MP_Hoshangabad,7,225511.0,43018.0
MP_Indore,1,48461.0,0.0
MP_Indore,2,35610.0,27222.0
MP_Indore,3,503616.0,33836.0
MP_Indore,4,82459.0,135708.0
MP_Indore,5,799093.0,49546.0
MP_Indore,6,781394.0,268684.0
MP_Indore,7,359052.0,196583.0
MP_Jabalpur,1,27003.0,0.0
MP_Jabalpur,2,22973.0,13693.0
MP_Jabalpur,3,266100.0,18106.0
MP_Jabalpur,4,63491.0,61721.0
MP_Jabalpur,5,292268.0,32996.0
MP_Jabalpur,6,344823.0,97742.0
MP_Jabalpur,7,288805.0,117340.0
MP_Jhabua,1,9434.0,0.0
MP_Jhabua,2,4185.0,5814.0
MP_Jhabua,3,34807.0,4893.0
MP_Jhabua,4,5895.0,6429.0
MP_Jhabua,5,36102.0,1831.0
MP_Jhabua,6,101501.0,13102.0
MP_Jhabua,7,149592.0,19854.0
MP_Katni,1,8299.0,0.0
MP_Katni,2,4395.0,5285.0
MP_Katni,3,86627.0,2965.0
MP_Katni,4,22035.0,11033.0
MP_Katni,5,60748.0,3615.0
MP_Katni,6,127109.0,24082.0
MP_Katni,7,181652.0,32929.0
MP_Khandwa,1,8064.0,0.0
MP_Khandwa,2,7374.0,4710.0
MP_Khandwa,3,74806.0,6279.0
MP_Khandwa,4,18689.0,17188.0
MP_Khandwa,5,71213.0,8065.0
MP_Khandwa,6,144237.0,22840.0
MP_Khandwa,7,248204.0,34763.0
MP_Khargone,1,11997.0,0.0
MP_Khargone,2,9463.0,6408.0
MP_Khargone,3,85052.0,6504.0
MP_Khargone,4,19711.0,17404.0
MP_Khargone,5,104487.0,4856.0
MP_Khargone,6,141410.0,34073.0
MP_Khargone,7,321761.0,42099.0
MP_Mandla,1,9515.0,0.0
MP_Mandla,2,5298.0,5822.0
MP_Mandla,3,63679.0,4501.0
MP_Mandla,4,8178.0,6530.0
MP_Mandla,5,34022.0,3128.0
MP_Mandla,6,105446.0,16963.0
MP_Mandla,7,152760.0,19158.0
MP_Mandsaur,1,7437.0,0.0
MP_Mandsaur,2,10829.0,4446.0
MP_Mandsaur,3,66111.0,5698.0
MP_Mandsaur,4,22065.0,13463.0
MP_Mandsaur,5,60917.0,4175.0
MP_Mandsaur,6,145070.0,30674.0
MP_Mandsaur,7,225347.0,32351.0
MP_Morena,1,12401.0,2.0
MP_Morena,2,8685.0,6072.0
MP_Morena,3,90115.0,7494.0
MP_Morena,4,31592.0,11617.0
MP_Morena,5,87943.0,8487.0
MP_Morena,6,183127.0,31042.0
MP_Morena,7,282024.0,45987.0
MP_Narsinghpur,1,8917.0,0.0
MP_Narsinghpur,2,9369.0,5800.0
MP_Narsinghpur,3,67497.0,6842.0
MP_Narsinghpur,4,16287.0,13826.0
MP_Narsinghpur,5,51866.0,2330.0
MP_Narsinghpur,6,104681.0,25080.0
MP_Narsinghpur,7,228942.0,33409.0
MP_Neemuch,1,7475.0,0.0
MP_Neemuch,2,7157.0,4187.0
MP_Neemuch,3,50352.0,8126.0
MP_Neemuch,4,18319.0,8294.0
MP_Neemuch,5,50903.0,3516.0
MP_Neemuch,6,89553.0,25414.0
MP_Neemuch,7,165798.0,30589.0
MP_Panna,1,6354.0,0.0
MP_Panna,2,3553.0,3578.0
MP_Panna,3,39402.0,3193.0
MP_Panna,4,7832.0,3958.0
MP_Panna,5,30781.0,2500.0
MP_Panna,6,97070.0,13290.0
MP_Panna,7,205834.0,12744.0
MP_Raisen,1,6578.0,0.0
MP_Raisen,2,6065.0,3515.0
MP_Raisen,3,70071.0,5755.0
MP_Raisen,4,23063.0,10161.0
MP_Raisen,5,69566.0,3017.0
MP_Raisen,6,174077.0,23239.0
MP_Raisen,7,191795.0,36191.0
MP_Rajgarh,1,9916.0,0.0
MP_Rajgarh,2,9515.0,6175.0
MP_Rajgarh,3,86196.0,6131.0
MP_Rajgarh,4,18639.0,12695.0
MP_Rajgarh,5,108721.0,4936.0
MP_Rajgarh,6,214865.0,29122.0
MP_Rajgarh,7,243584.0,42677.0
MP_Ratlam,1,9775.0,0.0
MP_Ratlam,2,11481.0,5789.0
MP_Ratlam,3,85421.0,5896.0
MP_Ratlam,4,19740.0,19626.0
MP_Ratlam,5,82808.0,5792.0
MP_Ratlam,6,159952.0,41210.0
MP_Ratlam,7,266382.0,43724.0
MP_Rewa,1,15088.0,0.0
MP_Rewa,2,21329.0,9594.0
MP_Rewa,3,205724.0,13088.0
MP_Rewa,4,34449.0,28890.0
MP_Rewa,5,135648.0,7720.0
MP_Rewa,6,189448.0,52249.0
MP_Rewa,7,259543.0,56981.0
MP_Sagar,1,13872.0,0.0
MP_Sagar,2,13014.0,8034.0
MP_Sagar,3,248924.0,10142.0
MP_Sagar,4,58991.0,32501.0
MP_Sagar,5,170294.0,14849.0
MP_Sagar,6,197262.0,84517.0
MP_Sagar,7,349078.0,80209.0
MP_Satna,1,12640.0,1.0
MP_Satna,2,11084.0,8155.0
MP_Satna,3,143116.0,7696.0
MP_Satna,4,32370.0,22098.0
MP_Satna,5,81057.0,6289.0
MP_Satna,6,158957.0,35704.0
MP_Satna,7,298523.0,62862.0
MP_Sehore,1,9412.0,0.0
MP_Sehore,2,13115.0,6053.0
MP_Sehore,3,117556.0,7419.0
MP_Sehore,4,26136.0,20707.0
MP_Sehore,5,97357.0,5416.0
MP_Sehore,6,218487.0,37369.0
MP_Sehore,7,213184.0,56721.0
MP_Seoni,1,10055.0,0.0
MP_Seoni,2,7769.0,6473.0
MP_Seoni,3,90795.0,6405.0
MP_Seoni,4,8354.0,14363.0
MP_Seoni,5,58776.0,5155.0
MP_Seoni,6,130561.0,28987.0
MP_Seoni,7,240500.0,33413.0
MP_Shahdol,1,7525.0,0.0
MP_Shahdol,2,6692.0,4576.0
MP_Shahdol,3,99042.0,4690.0
MP_Shahdol,4,20635.0,7351.0
MP_Shahdol,5,116769.0,3054.0
MP_Shahdol,6,171168.0,29253.0
MP_Shahdol,7,86429.0,28479.0
MP_Shajapur,1,7593.0,0.0
MP_Shajapur,2,8836.0,4672.0
MP_Shajapur,3,56288.0,2838.0
MP_Shajapur,4,15662.0,10559.0
MP_Shajapur,5,48910.0,4221.0
MP_Shajapur,6,84268.0,21150.0
MP_Shajapur,7,195592.0,33255.0
MP_Sheopur,1,4145.0,0.0
MP_Sheopur,2,4639.0,2304.0
MP_Sheopur,3,27244.0,2816.0
